user_id,first_touch_channel,conversion_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
2734,YouTube Ads,C009398,2024-10-30,2024-07-19,MQL,Instagram Ads > Website > Email > Purchase,,3983.96,UK,Mumbai,Won
2735,Organic Search,C003759,2024-01-29,2025-01-06,Won,LinkedIn Ads > Demo > Purchase,,36948.22,India,,Won
2736,Instagram Ads,C006793,2024-04-21,2025-07-24,Lead,Instagram Ads > Website > Email > Purchase,Enterprise Plan,12108.42,UK,Mumbai,Won
2737,Instagram Ads,C001298,2024-07-18,2025-01-31,Lost,LinkedIn Ads > Demo > Purchase,Analytics Suite,17659.25,UK,Mumbai,Won
2737,Instagram Ads,C003451,2025-06-28,2024-07-02,MQL,Facebook Ads > Website > Direct > Purchase,,28298.05,Australia,Berlin,Won
2737,Instagram Ads,C004572,2024-05-29,2025-06-20,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,19128.65,India,New York,Won
2737,Instagram Ads,C005593,2024-04-11,2024-07-02,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,14185.4,India,Mumbai,Lost
2738,Facebook Ads,C000603,2025-01-04,2025-10-01,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,5483.18,Australia,Mumbai,Won
2738,Facebook Ads,C001029,2024-04-18,2024-11-25,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,25720.66,India,Delhi,Won
2738,Facebook Ads,C009567,2025-10-04,2024-08-15,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,25949.02,UK,London,Won
2739,YouTube Ads,C001511,2024-09-10,2024-04-02,MQL,Google Ads > Website > Email > Purchase,Basic Plan,20149.04,USA,London,Lost
2739,YouTube Ads,C002598,2025-01-23,2025-08-07,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,30398.55,USA,New York,Lost
2739,YouTube Ads,C004176,2024-11-08,2025-08-17,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,29315.05,Australia,New York,Won
2740,Google Ads,C000430,2025-11-22,2025-08-08,Won,Google Ads > Website > Email > Purchase,Pro Plan,33176.32,India,Berlin,Won
2740,Google Ads,C005335,2025-08-16,2025-06-25,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,23466.44,Germany,Bangalore,Won
2742,Instagram Ads,C001562,2024-05-05,2025-02-15,MQL,YouTube Ads > Website > Direct > Purchase,,13522.46,Germany,Sydney,Won
2742,Instagram Ads,C002435,2024-05-15,2025-06-08,SQL,Google Ads > Website > Email > Purchase,Pro Plan,34939.65,USA,London,Won
2742,Instagram Ads,C005345,2025-07-10,2025-11-04,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,4333.38,UK,,Won
2742,Instagram Ads,C009539,2025-05-04,2024-04-09,MQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,24921.53,USA,Berlin,Won
2744,Facebook Ads,C009778,2025-10-13,2025-03-11,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,37798.97,Australia,New York,Lost
2745,YouTube Ads,C000546,2025-01-14,2025-07-07,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,14022.8,UK,Berlin,Won
2745,YouTube Ads,C001321,2024-12-09,2025-10-29,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,3405.51,UK,,Won
2745,YouTube Ads,C004305,2025-09-22,2025-12-12,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,8802.96,Australia,New York,Won
2746,Organic Search,C001589,2025-06-07,2024-03-04,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,698.05,India,New York,Won
2746,Organic Search,C001987,2025-03-02,2025-03-02,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,15495.51,UK,New York,Won
2746,Organic Search,C004895,2024-05-06,2024-06-10,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,33936.57,Australia,London,Won
2746,Organic Search,C005521,2024-02-07,2025-09-29,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,35199.47,India,London,Won
2746,Organic Search,C007269,2025-02-26,2025-11-27,Won,YouTube Ads > Website > Direct > Purchase,Analytics Suite,29963.75,UK,London,Won
2746,Organic Search,C009475,2024-07-31,2024-05-25,Lead,LinkedIn Ads > Demo > Purchase,Pro Plan,15361.12,India,Sydney,Won
2747,LinkedIn Ads,C000027,2025-01-23,2025-07-01,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,37795.04,India,Bangalore,Lost
2747,LinkedIn Ads,C001841,2025-03-22,2024-05-30,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,11428.43,Australia,Sydney,Won
2747,LinkedIn Ads,C001868,2025-06-28,2024-05-27,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,11529.19,Australia,New York,Lost
2747,LinkedIn Ads,C003191,2024-09-13,2025-07-15,Opportunity,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,48301.53,Germany,Delhi,Won
2747,LinkedIn Ads,C005325,2024-05-22,2025-03-02,SQL,Google Ads > Website > Email > Purchase,Basic Plan,23263.16,Germany,Sydney,Won
2747,LinkedIn Ads,C007416,2024-09-02,2024-03-14,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,23695.67,Germany,Sydney,Won
2748,Email,C000930,2024-09-07,2025-08-14,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,37370.62,Australia,Bangalore,Lost
2748,Email,C001584,2025-11-27,2025-11-17,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,32561.55,Australia,Berlin,Lost
2748,Email,C006548,2024-07-16,2025-04-20,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,31060.69,USA,Sydney,Won
2748,Email,C008196,2024-02-09,2024-04-03,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,3981.34,USA,Bangalore,Won
2749,Facebook Ads,C007244,2025-12-01,2025-03-06,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,32569.66,UK,Berlin,Won
2750,Google Ads,C006566,2025-06-27,2025-03-03,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,2136.94,UK,Mumbai,Lost
2750,Google Ads,C008485,2024-04-28,2024-08-04,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,1902.95,Germany,Mumbai,Lost
2751,Google Ads,C001925,2024-08-24,2024-11-08,Lost,Google Ads > Website > Email > Purchase,Basic Plan,21688.85,Australia,Delhi,Lost
2751,Google Ads,C007178,2024-12-30,2025-04-18,Lead,Instagram Ads > Website > Email > Purchase,Enterprise Plan,745.46,USA,Delhi,Won
2751,Google Ads,C009038,2025-10-12,2024-02-11,Lead,YouTube Ads > Website > Direct > Purchase,Pro Plan,17844.37,UK,Mumbai,Won
2752,Google Ads,C003072,2024-06-03,2025-07-11,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,35756.59,UK,,Won
2752,Google Ads,C004706,2025-09-15,2025-08-13,MQL,Google Ads > Website > Email > Purchase,Pro Plan,36026.58,UK,New York,Won
2753,YouTube Ads,C000813,2024-01-27,2024-05-22,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,28610.89,USA,New York,Won
2753,YouTube Ads,C002551,2024-11-10,2024-09-28,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,26109.28,Germany,Mumbai,Won
2753,YouTube Ads,C003057,2025-04-13,2025-04-22,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,36736.71,USA,Bangalore,Won
2753,YouTube Ads,C005597,2025-01-12,2025-05-24,MQL,Google Ads > Website > Email > Purchase,Basic Plan,20607.86,India,,Won
2753,YouTube Ads,C005755,2025-02-19,2024-09-29,Opportunity,Facebook Ads > Website > Direct > Purchase,,41028.47,USA,Bangalore,Lost
2753,YouTube Ads,C006685,2025-02-23,2024-09-22,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,23759.23,USA,Sydney,Lost
2754,Email,C004550,2025-04-09,2024-04-03,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,18845.96,USA,Delhi,Lost
2754,Email,C009264,2025-11-10,2024-12-13,Opportunity,Instagram Ads > Website > Email > Purchase,,20605.8,Germany,Bangalore,Lost
2754,Email,C009848,2024-02-16,2025-07-28,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,22282.34,USA,Sydney,Won
2756,Email,C004096,2025-11-13,2024-11-03,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,1030.59,India,Bangalore,Lost
2756,Email,C005152,2024-02-26,2025-09-30,Won,Google Ads > Website > Email > Purchase,Pro Plan,38127.21,USA,New York,Won
2756,Email,C007144,2024-04-15,2025-11-20,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,19906.85,Australia,Berlin,Won
2756,Email,C009739,2024-04-19,2024-07-10,Lost,LinkedIn Ads > Demo > Purchase,Basic Plan,766.19,India,Delhi,Won
2758,LinkedIn Ads,C009965,2025-01-10,2024-06-29,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,42438.27,UK,Sydney,Won
2759,YouTube Ads,C002911,2024-07-24,2025-05-15,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,16590.49,USA,Mumbai,Won
2759,YouTube Ads,C006590,2024-07-05,2025-05-02,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,31573.22,Germany,Berlin,Won
2759,YouTube Ads,C007557,2025-07-15,2025-06-06,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,36600.06,Germany,Mumbai,Lost
2759,YouTube Ads,C008679,2024-10-08,2025-04-25,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,7390.83,Germany,Mumbai,Lost
2760,Google Ads,C000389,2025-03-16,2024-12-01,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,8721.01,Australia,Delhi,Won
2760,Google Ads,C003707,2025-10-14,2024-06-09,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,18451.35,USA,London,Won
2760,Google Ads,C006657,2024-03-11,2025-04-08,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,23010.64,UK,,Lost
2762,Google Ads,C000155,2024-08-24,2024-01-27,Won,Google Ads > Website > Email > Purchase,Pro Plan,203.54,Germany,Sydney,Won
2762,Google Ads,C000991,2025-10-08,2025-06-03,MQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,29102.54,Germany,Mumbai,Lost
2762,Google Ads,C002358,2024-11-15,2024-04-23,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,30429.27,India,Sydney,Won
2762,Google Ads,C004578,2024-04-24,2025-12-20,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,20788.01,Germany,,Won
2762,Google Ads,C004672,2025-10-10,2025-01-15,SQL,YouTube Ads > Website > Direct > Purchase,,27782.78,Germany,Berlin,Won
2762,Google Ads,C007388,2024-06-07,2025-04-25,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,23161.32,USA,,Lost
2762,Google Ads,C008131,2025-04-19,2024-01-10,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,8615.18,Germany,Mumbai,Won
2762,Google Ads,C009530,2025-08-28,2025-06-24,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,33052.94,UK,Mumbai,Won
2763,LinkedIn Ads,C003628,2025-01-19,2024-10-05,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,9110.32,India,Sydney,Won
2763,LinkedIn Ads,C005596,2024-01-12,2025-08-23,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,13594.13,India,New York,Won
2763,LinkedIn Ads,C005940,2024-01-14,2025-03-02,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,40096.2,India,New York,Lost
2763,LinkedIn Ads,C007499,2025-12-31,2024-08-22,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,12061.68,Germany,New York,Won
2763,LinkedIn Ads,C008099,2024-09-01,2024-07-20,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,37882.03,USA,Berlin,Lost
2764,Email,C000738,2024-12-28,2024-04-09,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,45318.94,India,Berlin,Won
2764,Email,C004521,2025-05-17,2025-02-05,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,16108.03,Australia,Mumbai,Lost
2764,Email,C005382,2025-11-11,2025-02-23,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,34110.15,India,Sydney,Won
2764,Email,C009046,2024-10-11,2025-05-06,Lost,Google Ads > Website > Email > Purchase,Pro Plan,6502.04,Australia,Delhi,Lost
2765,Facebook Ads,C000711,2025-09-26,2025-05-21,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,34451.7,India,Mumbai,Won
2765,Facebook Ads,C005144,2024-04-28,2025-12-09,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,35835.59,India,Sydney,Won
2765,Facebook Ads,C008590,2024-02-15,2024-06-15,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,15173.3,UK,Bangalore,Won
2766,Facebook Ads,C001993,2025-12-12,2024-02-13,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,24599.03,UK,Mumbai,Lost
2766,Facebook Ads,C008888,2025-07-04,2024-03-03,Lost,Google Ads > Website > Email > Purchase,,8892.91,UK,New York,Won
2767,LinkedIn Ads,C007584,2024-04-27,2025-08-25,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,39360.58,USA,Bangalore,Won
2767,LinkedIn Ads,C008417,2025-10-06,2025-07-24,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,15023.57,USA,,Lost
2768,Instagram Ads,C000505,2025-11-29,2025-10-07,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,41498.7,UK,London,Lost
2768,Instagram Ads,C001917,2024-10-30,2024-05-06,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,22578.55,India,London,Won
2768,Instagram Ads,C004027,2025-02-28,2025-11-22,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,24742.17,Germany,New York,Won
2769,Instagram Ads,C001878,2025-12-24,2024-11-21,Lead,Google Ads > Website > Email > Purchase,Analytics Suite,15582.87,USA,Mumbai,Won
2769,Instagram Ads,C002879,2024-12-24,2024-11-04,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,40752.06,India,Berlin,Won
2769,Instagram Ads,C003366,2024-05-10,2024-06-09,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,882.66,Germany,Sydney,Won
2770,YouTube Ads,C000008,2025-12-07,2025-02-24,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,15579.0,USA,Bangalore,Lost
2770,YouTube Ads,C000491,2025-07-27,2024-12-01,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,21666.18,UK,,Lost
2770,YouTube Ads,C000718,2025-07-20,2024-02-05,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,20802.4,Australia,Sydney,Won
2770,YouTube Ads,C008309,2024-03-31,2024-07-14,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,16940.84,Germany,London,Lost
2771,LinkedIn Ads,C003488,2025-02-14,2025-12-19,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,12317.71,UK,New York,Won
2772,YouTube Ads,C000601,2024-01-12,2024-09-26,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,36422.78,India,Berlin,Lost
2772,YouTube Ads,C009518,2025-04-16,2024-05-12,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,20630.56,USA,London,Won
2773,Organic Search,C000841,2024-09-14,2024-06-02,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,34533.14,Australia,Bangalore,Lost
2773,Organic Search,C006538,2025-08-07,2025-06-16,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,10063.05,India,New York,Won
2773,Organic Search,C008389,2024-02-19,2024-07-17,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,47756.43,India,Mumbai,Lost
2774,YouTube Ads,C001838,2024-11-24,2024-02-05,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,10370.27,Australia,Sydney,Lost
2774,YouTube Ads,C002673,2024-10-29,2024-09-20,Lead,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,39531.35,USA,Bangalore,Won
2774,YouTube Ads,C007005,2024-09-06,2025-05-08,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,12518.85,Germany,London,Won
2775,Email,C000023,2025-06-05,2025-03-26,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,15597.19,India,London,Won
2776,Facebook Ads,C000216,2024-10-22,2025-11-08,Lost,LinkedIn Ads > Demo > Purchase,Enterprise Plan,37208.24,Australia,Sydney,Lost
2776,Facebook Ads,C003012,2024-05-02,2025-05-05,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,35918.66,UK,Mumbai,Won
2776,Facebook Ads,C004819,2024-06-24,2024-07-14,Lead,Instagram Ads > Website > Email > Purchase,Analytics Suite,16215.57,UK,Berlin,Won
2776,Facebook Ads,C006067,2025-11-28,2024-05-05,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,13095.88,India,Bangalore,Won
2776,Facebook Ads,C006692,2024-06-12,2025-04-30,Lost,Google Ads > Website > Email > Purchase,Basic Plan,6640.39,UK,Delhi,Won
2776,Facebook Ads,C009283,2025-07-30,2025-04-01,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,41715.9,UK,Sydney,Lost
2777,Google Ads,C000057,2025-04-21,2024-02-26,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,17499.99,India,,Lost
2777,Google Ads,C001617,2024-12-01,2024-06-07,Opportunity,Facebook Ads > Website > Direct > Purchase,,29877.93,Germany,Bangalore,Won
2777,Google Ads,C005845,2025-10-17,2025-10-06,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,2952.28,Germany,Mumbai,Won
2777,Google Ads,C007414,2025-09-21,2024-08-02,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,40150.86,Germany,London,Lost
2777,Google Ads,C009552,2024-05-22,2025-03-21,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,17333.03,USA,Mumbai,Won
2778,Email,C002966,2025-04-15,2025-08-02,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,27059.93,India,Sydney,Lost
2778,Email,C003909,2024-02-20,2025-03-19,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,18003.18,USA,London,Lost
2778,Email,C008520,2024-06-28,2024-05-16,Won,Facebook Ads > Website > Direct > Purchase,Marketing Suite,28333.47,USA,Mumbai,Lost
2779,YouTube Ads,C000450,2025-12-27,2025-10-29,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,18545.95,Germany,Mumbai,Won
2779,YouTube Ads,C002046,2025-06-20,2025-09-22,SQL,Google Ads > Website > Email > Purchase,,18805.82,USA,,Won
2779,YouTube Ads,C002912,2024-10-27,2025-02-26,SQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,37341.5,India,Delhi,Won
2779,YouTube Ads,C002916,2024-07-27,2025-07-26,Lost,Facebook Ads > Website > Direct > Purchase,Marketing Suite,38842.57,UK,,Lost
2779,YouTube Ads,C004330,2024-03-14,2025-06-26,SQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,3077.09,UK,London,Won
2779,YouTube Ads,C006487,2024-09-15,2025-11-17,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,36896.28,UK,Bangalore,Lost
2779,YouTube Ads,C008232,2025-12-05,2025-09-24,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,21118.26,Australia,New York,Lost
2780,YouTube Ads,C002583,2025-01-28,2025-06-18,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,8216.33,Australia,Berlin,Won
2780,YouTube Ads,C002638,2024-08-28,2024-12-13,Opportunity,Instagram Ads > Website > Email > Purchase,Pro Plan,31555.87,India,Berlin,Won
2780,YouTube Ads,C003283,2025-12-12,2025-11-16,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,20693.22,UK,New York,Won
2780,YouTube Ads,C004011,2025-02-10,2025-11-11,Lost,LinkedIn Ads > Demo > Purchase,,33553.11,Germany,New York,Won
2780,YouTube Ads,C004846,2025-02-04,2025-03-22,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,35715.35,USA,,Lost
2780,YouTube Ads,C005641,2024-12-02,2025-02-23,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,47672.77,USA,,Won
2780,YouTube Ads,C007774,2024-01-20,2025-11-21,MQL,Facebook Ads > Website > Direct > Purchase,,34900.65,India,Berlin,Won
2780,YouTube Ads,C008465,2024-10-20,2025-02-02,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,35767.89,Australia,London,Won
2782,Email,C001376,2024-01-29,2025-04-24,MQL,Facebook Ads > Website > Direct > Purchase,Analytics Suite,44031.46,USA,Berlin,Won
2782,Email,C001684,2024-11-17,2025-01-24,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,49415.88,UK,Sydney,Won
2782,Email,C001943,2025-06-13,2025-09-30,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,8381.36,India,Delhi,Won
2782,Email,C005234,2025-04-07,2024-07-01,MQL,Facebook Ads > Website > Direct > Purchase,,26978.21,Germany,New York,Won
2783,Google Ads,C002692,2025-03-16,2025-07-03,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,32705.55,India,Sydney,Won
2783,Google Ads,C007058,2024-08-10,2024-11-10,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,46207.52,India,Bangalore,Won
2783,Google Ads,C007817,2025-04-19,2024-11-19,Lead,Facebook Ads > Website > Direct > Purchase,,36750.04,USA,Delhi,Won
2783,Google Ads,C007985,2024-12-28,2025-04-27,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,13376.45,Australia,Delhi,Won
2784,LinkedIn Ads,C004599,2024-04-10,2025-01-21,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,46870.26,India,Bangalore,Lost
2784,LinkedIn Ads,C008674,2024-09-26,2025-06-06,SQL,Google Ads > Website > Email > Purchase,Basic Plan,49297.71,USA,London,Won
2785,Organic Search,C005842,2024-07-12,2025-04-19,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,39804.41,Germany,London,Lost
2786,Email,C004175,2024-04-16,2025-12-27,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,577.56,India,Mumbai,Lost
2786,Email,C004183,2025-06-27,2025-04-24,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,11117.36,UK,Bangalore,Lost
2786,Email,C005459,2025-05-01,2024-02-17,MQL,Google Ads > Website > Email > Purchase,Pro Plan,45116.56,India,Mumbai,Won
2786,Email,C005524,2024-07-23,2025-09-29,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,33625.88,India,Bangalore,Lost
2787,LinkedIn Ads,C003593,2025-01-09,2025-03-12,Lead,Google Ads > Website > Email > Purchase,,29588.38,India,Mumbai,Lost
2787,LinkedIn Ads,C003975,2025-01-25,2025-07-26,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,27029.14,Germany,Sydney,Won
2787,LinkedIn Ads,C005185,2024-05-05,2025-02-12,MQL,Google Ads > Website > Email > Purchase,,1268.2,USA,Mumbai,Won
2788,Instagram Ads,C006013,2024-03-26,2024-01-17,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,48804.68,Germany,Mumbai,Won
2788,Instagram Ads,C006292,2025-04-12,2025-11-17,MQL,Google Ads > Website > Email > Purchase,Basic Plan,382.56,UK,Berlin,Won
2788,Instagram Ads,C007045,2024-05-10,2025-02-02,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,3166.84,UK,Bangalore,Lost
2788,Instagram Ads,C009576,2025-02-16,2025-07-05,Opportunity,LinkedIn Ads > Demo > Purchase,Pro Plan,1076.97,UK,Mumbai,Won
2789,Google Ads,C003517,2024-06-04,2025-10-05,Opportunity,Instagram Ads > Website > Email > Purchase,Basic Plan,18015.46,India,Berlin,Won
2789,Google Ads,C006177,2024-08-06,2024-11-15,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,27357.2,India,Bangalore,Lost
2789,Google Ads,C008306,2024-07-11,2025-06-10,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,24629.12,Germany,Sydney,Lost
2789,Google Ads,C008491,2025-05-10,2024-02-21,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,21103.39,India,Sydney,Won
2790,LinkedIn Ads,C003010,2025-01-22,2025-06-14,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,38171.82,India,,Won
2790,LinkedIn Ads,C004918,2025-11-26,2025-06-27,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,35832.29,USA,Bangalore,Won
2790,LinkedIn Ads,C006353,2024-03-11,2024-10-17,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,14157.08,Germany,New York,Won
2791,Google Ads,C000208,2025-11-21,2025-01-04,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,39804.04,India,London,Won
2791,Google Ads,C002236,2024-05-30,2024-08-09,SQL,Google Ads > Website > Email > Purchase,Analytics Suite,45239.65,USA,Sydney,Won
2791,Google Ads,C003079,2024-07-01,2024-02-20,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,5498.1,USA,,Won
2791,Google Ads,C005308,2024-08-26,2025-09-09,Lead,Google Ads > Website > Email > Purchase,,29048.46,Australia,,Lost
2792,Facebook Ads,C001639,2025-03-20,2025-04-28,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,10262.72,Germany,Delhi,Won
2792,Facebook Ads,C005424,2025-07-02,2024-05-24,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,3981.78,UK,Sydney,Won
2793,Instagram Ads,C002870,2024-04-11,2024-09-04,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,47888.13,Australia,Delhi,Won
2793,Instagram Ads,C002996,2025-03-21,2025-02-06,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,22523.53,Australia,Bangalore,Lost
2793,Instagram Ads,C006518,2024-11-19,2024-04-14,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,45136.31,UK,London,Won
2793,Instagram Ads,C009102,2025-04-04,2025-11-23,Lead,Instagram Ads > Website > Email > Purchase,Analytics Suite,43667.53,USA,New York,Lost
2794,Email,C008487,2024-09-04,2025-06-27,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,5002.87,UK,Berlin,Won
2795,LinkedIn Ads,C002732,2025-12-26,2024-06-09,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,38824.47,India,Delhi,Lost
2795,LinkedIn Ads,C003665,2025-12-12,2025-03-02,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,16165.21,USA,London,Lost
2795,LinkedIn Ads,C005902,2025-05-12,2024-09-01,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,43798.3,India,London,Won
2795,LinkedIn Ads,C008871,2025-03-23,2025-05-27,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,12864.98,Australia,Delhi,Lost
2796,Organic Search,C001492,2024-12-03,2025-08-04,Opportunity,Instagram Ads > Website > Email > Purchase,Pro Plan,15615.79,UK,,Won
2796,Organic Search,C005290,2025-04-01,2025-06-16,Opportunity,Google Ads > Website > Email > Purchase,,44669.64,Germany,,Won
2796,Organic Search,C006623,2025-07-24,2024-04-11,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,28319.9,India,Mumbai,Won
