user_id,product,country,deal_value,traffic_source,attribution_weight,attributed_revenue
1310,Pro Plan,UK,19682.63,Instagram Ads,0.5,9841.315
1310,Pro Plan,UK,19682.63,Organic Search,0.5,9841.315
2529,Basic Plan,India,48552.05,Google Ads,1.0,48552.05
2546,Enterprise Plan,Australia,18237.82,YouTube Ads,1.0,18237.82
4482,Analytics Suite,UK,13017.04,LinkedIn Ads,1.0,13017.04
1016,Enterprise Plan,UK,28706.13,Facebook Ads,0.3333333333333333,9568.71
1016,Enterprise Plan,UK,28706.13,Organic Search,0.6666666666666666,19137.42
3602,Pro Plan,USA,13452.11,LinkedIn Ads,1.0,13452.11
1149,Analytics Suite,UK,34610.08,Email,0.3333333333333333,11536.693333333333
1149,Analytics Suite,UK,34610.08,Facebook Ads,0.6666666666666666,23073.386666666665
4270,Basic Plan,Australia,29307.05,Instagram Ads,0.6666666666666666,19538.033333333333
4270,Basic Plan,Australia,29307.05,Organic Search,0.3333333333333333,9769.016666666666
3650,Analytics Suite,India,5174.09,Instagram Ads,0.3333333333333333,1724.6966666666667
3650,Analytics Suite,India,5174.09,YouTube Ads,0.6666666666666666,3449.3933333333334
4178,Analytics Suite,UK,5133.6,Email,0.3333333333333333,1711.2
4178,Analytics Suite,UK,5133.6,Google Ads,0.3333333333333333,1711.2
4178,Analytics Suite,UK,5133.6,YouTube Ads,0.3333333333333333,1711.2
1664,,India,32253.95,Email,0.25,8063.4875
1664,,India,32253.95,Facebook Ads,0.25,8063.4875
1664,,India,32253.95,LinkedIn Ads,0.25,8063.4875
1664,,India,32253.95,YouTube Ads,0.25,8063.4875
2238,,India,8399.62,Email,0.3333333333333333,2799.8733333333334
2238,,India,8399.62,LinkedIn Ads,0.3333333333333333,2799.8733333333334
2238,,India,8399.62,Organic Search,0.3333333333333333,2799.8733333333334
4337,Pro Plan,Germany,22943.56,Instagram Ads,1.0,22943.56
3535,Enterprise Plan,UK,12352.7,Facebook Ads,0.2,2470.5400000000004
3535,Enterprise Plan,UK,12352.7,Google Ads,0.4,4941.080000000001
3535,Enterprise Plan,UK,12352.7,YouTube Ads,0.4,4941.080000000001
1215,,India,8247.73,Email,0.16666666666666666,1374.6216666666664
1215,,India,8247.73,Facebook Ads,0.3333333333333333,2749.243333333333
1215,,India,8247.73,Google Ads,0.16666666666666666,1374.6216666666664
1215,,India,8247.73,LinkedIn Ads,0.16666666666666666,1374.6216666666664
1215,,India,8247.73,YouTube Ads,0.16666666666666666,1374.6216666666664
3143,,India,17342.07,Email,0.2,3468.414
3143,,India,17342.07,Facebook Ads,0.2,3468.414
3143,,India,17342.07,Google Ads,0.2,3468.414
3143,,India,17342.07,LinkedIn Ads,0.2,3468.414
3143,,India,17342.07,YouTube Ads,0.2,3468.414
3060,Marketing Suite,Germany,22617.66,Email,0.6666666666666666,15078.439999999999
3060,Marketing Suite,Germany,22617.66,YouTube Ads,0.3333333333333333,7539.219999999999
2382,Marketing Suite,Germany,5778.87,Facebook Ads,0.42857142857142855,2476.658571428571
2382,Marketing Suite,Germany,5778.87,Google Ads,0.14285714285714285,825.5528571428571
2382,Marketing Suite,Germany,5778.87,LinkedIn Ads,0.14285714285714285,825.5528571428571
2382,Marketing Suite,Germany,5778.87,YouTube Ads,0.2857142857142857,1651.1057142857142
2993,,USA,17699.16,Email,0.3333333333333333,5899.719999999999
2993,,USA,17699.16,Facebook Ads,0.3333333333333333,5899.719999999999
2993,,USA,17699.16,Google Ads,0.3333333333333333,5899.719999999999
2795,Basic Plan,India,43798.3,Email,0.3333333333333333,14599.433333333334
2795,Basic Plan,India,43798.3,Google Ads,0.3333333333333333,14599.433333333334
2795,Basic Plan,India,43798.3,LinkedIn Ads,0.3333333333333333,14599.433333333334
3432,Enterprise Plan,India,30206.85,Google Ads,0.5,15103.425
3432,Enterprise Plan,India,30206.85,Organic Search,0.5,15103.425
4073,Analytics Suite,UK,31768.74,Email,0.25,7942.185
4073,Analytics Suite,UK,31768.74,Facebook Ads,0.5,15884.37
4073,Analytics Suite,UK,31768.74,Organic Search,0.25,7942.185
3486,,Germany,1181.72,Google Ads,0.5,590.86
3486,,Germany,1181.72,LinkedIn Ads,0.5,590.86
3397,Basic Plan,Australia,8877.23,Google Ads,0.5,4438.615
3397,Basic Plan,Australia,8877.23,Organic Search,0.5,4438.615
3161,Pro Plan,UK,42190.97,LinkedIn Ads,0.5,21095.485
3161,Pro Plan,UK,42190.97,YouTube Ads,0.5,21095.485
4374,Enterprise Plan,Australia,36549.84,Google Ads,0.3333333333333333,12183.279999999999
4374,Enterprise Plan,Australia,36549.84,Instagram Ads,0.6666666666666666,24366.559999999998
3274,Marketing Suite,USA,41158.15,Google Ads,0.3333333333333333,13719.383333333333
3274,Marketing Suite,USA,41158.15,Instagram Ads,0.3333333333333333,13719.383333333333
3274,Marketing Suite,USA,41158.15,YouTube Ads,0.3333333333333333,13719.383333333333
2878,Marketing Suite,India,20157.68,LinkedIn Ads,0.5,10078.84
2878,Marketing Suite,India,20157.68,YouTube Ads,0.5,10078.84
1619,Analytics Suite,UK,29336.56,Facebook Ads,0.3333333333333333,9778.853333333333
1619,Analytics Suite,UK,29336.56,Instagram Ads,0.3333333333333333,9778.853333333333
1619,Analytics Suite,UK,29336.56,LinkedIn Ads,0.3333333333333333,9778.853333333333
3821,Enterprise Plan,India,28851.03,Email,1.0,28851.03
3816,,Australia,39143.54,Instagram Ads,1.0,39143.54
2177,Marketing Suite,India,26364.63,Email,0.2,5272.926
2177,Marketing Suite,India,26364.63,Google Ads,0.2,5272.926
2177,Marketing Suite,India,26364.63,Organic Search,0.2,5272.926
2177,Marketing Suite,India,26364.63,YouTube Ads,0.4,10545.852
2514,Marketing Suite,Germany,8527.03,Instagram Ads,1.0,8527.03
1652,Analytics Suite,Germany,41381.8,LinkedIn Ads,0.5,20690.9
1652,Analytics Suite,Germany,41381.8,YouTube Ads,0.5,20690.9
1635,Basic Plan,UK,694.48,Facebook Ads,0.25,173.62
1635,Basic Plan,UK,694.48,Google Ads,0.25,173.62
1635,Basic Plan,UK,694.48,Instagram Ads,0.25,173.62
1635,Basic Plan,UK,694.48,YouTube Ads,0.25,173.62
4488,Enterprise Plan,Australia,26691.94,LinkedIn Ads,1.0,26691.94
2248,Pro Plan,Germany,28403.35,Facebook Ads,0.5,14201.675
2248,Pro Plan,Germany,28403.35,Organic Search,0.5,14201.675
3180,Pro Plan,UK,9705.33,Facebook Ads,0.3333333333333333,3235.1099999999997
3180,Pro Plan,UK,9705.33,LinkedIn Ads,0.3333333333333333,3235.1099999999997
3180,Pro Plan,UK,9705.33,YouTube Ads,0.3333333333333333,3235.1099999999997
3757,Analytics Suite,India,5135.88,Organic Search,1.0,5135.88
1320,Basic Plan,India,48611.05,Organic Search,1.0,48611.05
4409,Enterprise Plan,UK,19222.78,LinkedIn Ads,0.3333333333333333,6407.593333333332
4409,Enterprise Plan,UK,19222.78,YouTube Ads,0.6666666666666666,12815.186666666665
4441,Basic Plan,USA,15667.05,Instagram Ads,0.5,7833.525
4441,Basic Plan,USA,15667.05,LinkedIn Ads,0.5,7833.525
1212,,India,32789.3,Google Ads,0.25,8197.325
1212,,India,32789.3,LinkedIn Ads,0.25,8197.325
1212,,India,32789.3,YouTube Ads,0.5,16394.65
1088,Basic Plan,UK,45851.59,Email,0.25,11462.8975
1088,Basic Plan,UK,45851.59,Facebook Ads,0.25,11462.8975
1088,Basic Plan,UK,45851.59,LinkedIn Ads,0.25,11462.8975
1088,Basic Plan,UK,45851.59,Organic Search,0.25,11462.8975
3814,Marketing Suite,UK,40204.07,Facebook Ads,1.0,40204.07
2161,Basic Plan,India,34084.83,Email,0.3333333333333333,11361.61
2161,Basic Plan,India,34084.83,Google Ads,0.3333333333333333,11361.61
2161,Basic Plan,India,34084.83,Instagram Ads,0.3333333333333333,11361.61
1018,Basic Plan,Australia,13834.22,Google Ads,1.0,13834.22
4165,,USA,39142.44,Facebook Ads,0.3333333333333333,13047.48
4165,,USA,39142.44,Instagram Ads,0.3333333333333333,13047.48
4165,,USA,39142.44,Organic Search,0.3333333333333333,13047.48
4479,Analytics Suite,UK,11681.73,Email,0.5,5840.865
4479,Analytics Suite,UK,11681.73,LinkedIn Ads,0.5,5840.865
1457,Analytics Suite,UK,42794.59,Email,0.25,10698.6475
1457,Analytics Suite,UK,42794.59,Facebook Ads,0.25,10698.6475
1457,Analytics Suite,UK,42794.59,Instagram Ads,0.25,10698.6475
1457,Analytics Suite,UK,42794.59,Organic Search,0.25,10698.6475
4094,Marketing Suite,UK,27513.05,Instagram Ads,0.5,13756.525
4094,Marketing Suite,UK,27513.05,LinkedIn Ads,0.5,13756.525
1815,Basic Plan,USA,34744.32,Facebook Ads,0.3333333333333333,11581.439999999999
1815,Basic Plan,USA,34744.32,YouTube Ads,0.6666666666666666,23162.879999999997
1831,Marketing Suite,USA,21798.09,Facebook Ads,0.3333333333333333,7266.03
1831,Marketing Suite,USA,21798.09,Organic Search,0.6666666666666666,14532.06
2108,Enterprise Plan,UK,32314.08,Facebook Ads,0.3333333333333333,10771.36
2108,Enterprise Plan,UK,32314.08,LinkedIn Ads,0.3333333333333333,10771.36
2108,Enterprise Plan,UK,32314.08,YouTube Ads,0.3333333333333333,10771.36
4086,Enterprise Plan,Germany,11472.78,Email,1.0,11472.78
2763,Analytics Suite,India,40096.2,Email,0.25,10024.05
2763,Analytics Suite,India,40096.2,Facebook Ads,0.5,20048.1
2763,Analytics Suite,India,40096.2,LinkedIn Ads,0.25,10024.05
1389,Basic Plan,Australia,18746.21,Facebook Ads,1.0,18746.21
3959,Enterprise Plan,USA,30186.93,Facebook Ads,1.0,30186.93
4378,Pro Plan,Germany,18919.76,Email,0.6666666666666666,12613.173333333332
4378,Pro Plan,Germany,18919.76,LinkedIn Ads,0.3333333333333333,6306.586666666666
3204,Enterprise Plan,UK,22838.59,Facebook Ads,0.5,11419.295
3204,Enterprise Plan,UK,22838.59,LinkedIn Ads,0.5,11419.295
1009,Pro Plan,Australia,49695.94,Facebook Ads,0.3333333333333333,16565.31333333333
1009,Pro Plan,Australia,49695.94,Google Ads,0.3333333333333333,16565.31333333333
1009,Pro Plan,Australia,49695.94,YouTube Ads,0.3333333333333333,16565.31333333333
1744,Pro Plan,Germany,4923.25,Email,0.2,984.6500000000001
1744,Pro Plan,Germany,4923.25,Instagram Ads,0.4,1969.3000000000002
1744,Pro Plan,Germany,4923.25,Organic Search,0.2,984.6500000000001
1744,Pro Plan,Germany,4923.25,YouTube Ads,0.2,984.6500000000001
3103,Enterprise Plan,UK,33367.16,Email,0.25,8341.79
3103,Enterprise Plan,UK,33367.16,Google Ads,0.25,8341.79
3103,Enterprise Plan,UK,33367.16,Instagram Ads,0.25,8341.79
3103,Enterprise Plan,UK,33367.16,LinkedIn Ads,0.25,8341.79
2149,Analytics Suite,Germany,35353.94,YouTube Ads,1.0,35353.94
3835,Basic Plan,UK,31393.38,Email,0.3333333333333333,10464.46
3835,Basic Plan,UK,31393.38,Facebook Ads,0.6666666666666666,20928.92
4398,Analytics Suite,India,39922.81,Facebook Ads,0.25,9980.7025
4398,Analytics Suite,India,39922.81,Google Ads,0.5,19961.405
4398,Analytics Suite,India,39922.81,Organic Search,0.25,9980.7025
1944,Pro Plan,Germany,9270.51,LinkedIn Ads,0.5,4635.255
1944,Pro Plan,Germany,9270.51,Organic Search,0.5,4635.255
4458,Analytics Suite,USA,14536.9,Facebook Ads,0.4,5814.76
4458,Analytics Suite,USA,14536.9,Google Ads,0.4,5814.76
4458,Analytics Suite,USA,14536.9,YouTube Ads,0.2,2907.38
1893,Analytics Suite,India,43808.12,Organic Search,1.0,43808.12
4415,Analytics Suite,Australia,49375.21,Email,0.5,24687.605
4415,Analytics Suite,Australia,49375.21,Facebook Ads,0.5,24687.605
4412,Analytics Suite,USA,2351.91,Facebook Ads,0.2,470.382
4412,Analytics Suite,USA,2351.91,Instagram Ads,0.2,470.382
4412,Analytics Suite,USA,2351.91,LinkedIn Ads,0.2,470.382
4412,Analytics Suite,USA,2351.91,YouTube Ads,0.4,940.764
2171,Pro Plan,USA,4984.26,Email,0.5,2492.13
2171,Pro Plan,USA,4984.26,YouTube Ads,0.5,2492.13
2468,Marketing Suite,Australia,47297.18,LinkedIn Ads,0.5,23648.59
2468,Marketing Suite,Australia,47297.18,Organic Search,0.5,23648.59
4053,Basic Plan,Germany,1802.86,Email,0.16666666666666666,300.47666666666663
4053,Basic Plan,Germany,1802.86,Facebook Ads,0.3333333333333333,600.9533333333333
4053,Basic Plan,Germany,1802.86,Instagram Ads,0.16666666666666666,300.47666666666663
4053,Basic Plan,Germany,1802.86,LinkedIn Ads,0.16666666666666666,300.47666666666663
4053,Basic Plan,Germany,1802.86,YouTube Ads,0.16666666666666666,300.47666666666663
2245,Analytics Suite,UK,20401.26,Email,1.0,20401.26
4229,Analytics Suite,Germany,18310.91,Facebook Ads,1.0,18310.91
2852,Marketing Suite,Germany,6168.22,Google Ads,0.25,1542.055
2852,Marketing Suite,Germany,6168.22,Instagram Ads,0.25,1542.055
2852,Marketing Suite,Germany,6168.22,LinkedIn Ads,0.25,1542.055
2852,Marketing Suite,Germany,6168.22,Organic Search,0.25,1542.055
2452,Pro Plan,UK,43639.91,Email,0.4,17455.964000000004
2452,Pro Plan,UK,43639.91,Facebook Ads,0.2,8727.982000000002
2452,Pro Plan,UK,43639.91,Instagram Ads,0.2,8727.982000000002
2452,Pro Plan,UK,43639.91,YouTube Ads,0.2,8727.982000000002
3823,Analytics Suite,Australia,3431.1,Facebook Ads,0.16666666666666666,571.8499999999999
3823,Analytics Suite,Australia,3431.1,Google Ads,0.6666666666666666,2287.3999999999996
3823,Analytics Suite,Australia,3431.1,YouTube Ads,0.16666666666666666,571.8499999999999
1639,Enterprise Plan,India,27068.94,Facebook Ads,0.25,6767.235
1639,Enterprise Plan,India,27068.94,Instagram Ads,0.5,13534.47
1639,Enterprise Plan,India,27068.94,YouTube Ads,0.25,6767.235
1867,Marketing Suite,Australia,17632.83,Email,0.25,4408.2075
1867,Marketing Suite,Australia,17632.83,Google Ads,0.25,4408.2075
1867,Marketing Suite,Australia,17632.83,Organic Search,0.25,4408.2075
1867,Marketing Suite,Australia,17632.83,YouTube Ads,0.25,4408.2075
4277,Enterprise Plan,UK,11783.03,Email,1.0,11783.03
1024,Marketing Suite,USA,29632.7,Email,0.3333333333333333,9877.566666666666
1024,Marketing Suite,USA,29632.7,Google Ads,0.3333333333333333,9877.566666666666
1024,Marketing Suite,USA,29632.7,YouTube Ads,0.3333333333333333,9877.566666666666
2561,Analytics Suite,Germany,21355.36,Email,0.5,10677.68
2561,Analytics Suite,Germany,21355.36,Organic Search,0.5,10677.68
3617,Basic Plan,Germany,17263.83,Email,0.25,4315.9575
3617,Basic Plan,Germany,17263.83,Facebook Ads,0.25,4315.9575
3617,Basic Plan,Germany,17263.83,Instagram Ads,0.25,4315.9575
3617,Basic Plan,Germany,17263.83,Organic Search,0.25,4315.9575
2292,Enterprise Plan,India,15640.75,Email,0.5,7820.375
2292,Enterprise Plan,India,15640.75,YouTube Ads,0.5,7820.375
2941,Pro Plan,Australia,33258.62,Instagram Ads,1.0,33258.62
4074,Analytics Suite,Germany,28634.66,Facebook Ads,0.25,7158.665
4074,Analytics Suite,Germany,28634.66,Instagram Ads,0.75,21475.995
3299,Analytics Suite,Australia,28941.6,Facebook Ads,1.0,28941.6
3053,Basic Plan,Germany,11341.8,Email,0.3333333333333333,3780.5999999999995
3053,Basic Plan,Germany,11341.8,Instagram Ads,0.3333333333333333,3780.5999999999995
3053,Basic Plan,Germany,11341.8,LinkedIn Ads,0.3333333333333333,3780.5999999999995
3823,Marketing Suite,Australia,27713.76,Facebook Ads,0.16666666666666666,4618.959999999999
3823,Marketing Suite,Australia,27713.76,Google Ads,0.6666666666666666,18475.839999999997
3823,Marketing Suite,Australia,27713.76,YouTube Ads,0.16666666666666666,4618.959999999999
3116,Analytics Suite,India,26010.97,Facebook Ads,0.5,13005.485
3116,Analytics Suite,India,26010.97,LinkedIn Ads,0.5,13005.485
3836,,Australia,37540.61,Google Ads,0.5,18770.305
3836,,Australia,37540.61,YouTube Ads,0.5,18770.305
2241,Enterprise Plan,USA,29517.67,Email,0.5,14758.835
2241,Enterprise Plan,USA,29517.67,Facebook Ads,0.25,7379.4175
2241,Enterprise Plan,USA,29517.67,Google Ads,0.25,7379.4175
1247,Analytics Suite,UK,21419.16,Facebook Ads,0.4,8567.664
1247,Analytics Suite,UK,21419.16,Google Ads,0.2,4283.832
1247,Analytics Suite,UK,21419.16,Organic Search,0.4,8567.664
2387,Enterprise Plan,Australia,36979.34,YouTube Ads,1.0,36979.34
1447,Analytics Suite,USA,12663.59,Email,0.25,3165.8975
1447,Analytics Suite,USA,12663.59,Facebook Ads,0.25,3165.8975
1447,Analytics Suite,USA,12663.59,Instagram Ads,0.25,3165.8975
1447,Analytics Suite,USA,12663.59,Organic Search,0.25,3165.8975
2896,Pro Plan,USA,1593.54,Email,0.3333333333333333,531.18
2896,Pro Plan,USA,1593.54,Facebook Ads,0.3333333333333333,531.18
2896,Pro Plan,USA,1593.54,Organic Search,0.3333333333333333,531.18
1401,,UK,34194.97,Google Ads,0.25,8548.7425
1401,,UK,34194.97,Instagram Ads,0.25,8548.7425
1401,,UK,34194.97,LinkedIn Ads,0.25,8548.7425
1401,,UK,34194.97,YouTube Ads,0.25,8548.7425
3074,Basic Plan,Germany,25689.06,Email,0.3333333333333333,8563.02
3074,Basic Plan,Germany,25689.06,Instagram Ads,0.3333333333333333,8563.02
3074,Basic Plan,Germany,25689.06,YouTube Ads,0.3333333333333333,8563.02
3598,Basic Plan,Germany,10977.4,Facebook Ads,0.3333333333333333,3659.133333333333
3598,Basic Plan,Germany,10977.4,LinkedIn Ads,0.5,5488.7
3598,Basic Plan,Germany,10977.4,YouTube Ads,0.16666666666666666,1829.5666666666666
1721,Basic Plan,Australia,21205.47,Google Ads,0.5,10602.735
1721,Basic Plan,Australia,21205.47,LinkedIn Ads,0.5,10602.735
4382,Pro Plan,India,42454.16,Google Ads,0.5,21227.08
4382,Pro Plan,India,42454.16,Organic Search,0.5,21227.08
1714,Basic Plan,Germany,34395.02,LinkedIn Ads,0.5,17197.51
1714,Basic Plan,Germany,34395.02,Organic Search,0.5,17197.51
4237,,USA,12574.8,Email,0.5,6287.4
4237,,USA,12574.8,Instagram Ads,0.5,6287.4
2493,Pro Plan,Germany,28017.8,Email,0.14285714285714285,4002.542857142857
2493,Pro Plan,Germany,28017.8,Facebook Ads,0.2857142857142857,8005.085714285714
2493,Pro Plan,Germany,28017.8,Google Ads,0.14285714285714285,4002.542857142857
2493,Pro Plan,Germany,28017.8,Instagram Ads,0.14285714285714285,4002.542857142857
2493,Pro Plan,Germany,28017.8,LinkedIn Ads,0.14285714285714285,4002.542857142857
2493,Pro Plan,Germany,28017.8,YouTube Ads,0.14285714285714285,4002.542857142857
2578,Enterprise Plan,Australia,8225.08,Google Ads,1.0,8225.08
3220,Enterprise Plan,UK,9356.37,Google Ads,0.25,2339.0925
3220,Enterprise Plan,UK,9356.37,LinkedIn Ads,0.25,2339.0925
3220,Enterprise Plan,UK,9356.37,Organic Search,0.25,2339.0925
3220,Enterprise Plan,UK,9356.37,YouTube Ads,0.25,2339.0925
3719,Pro Plan,Australia,5734.87,Instagram Ads,0.25,1433.7175
3719,Pro Plan,Australia,5734.87,LinkedIn Ads,0.25,1433.7175
3719,Pro Plan,Australia,5734.87,Organic Search,0.5,2867.435
3086,,Germany,10507.03,Email,0.3333333333333333,3502.3433333333332
3086,,Germany,10507.03,Google Ads,0.6666666666666666,7004.6866666666665
2914,Enterprise Plan,Australia,18189.32,Facebook Ads,0.5,9094.66
2914,Enterprise Plan,Australia,18189.32,Instagram Ads,0.5,9094.66
3123,,UK,49281.08,Facebook Ads,0.2,9856.216
3123,,UK,49281.08,Instagram Ads,0.2,9856.216
3123,,UK,49281.08,LinkedIn Ads,0.2,9856.216
3123,,UK,49281.08,Organic Search,0.2,9856.216
3123,,UK,49281.08,YouTube Ads,0.2,9856.216
2544,Pro Plan,Germany,10102.69,Google Ads,0.5,5051.345
2544,Pro Plan,Germany,10102.69,Organic Search,0.5,5051.345
4325,Analytics Suite,UK,47852.4,Facebook Ads,0.3333333333333333,15950.8
4325,Analytics Suite,UK,47852.4,Google Ads,0.3333333333333333,15950.8
4325,Analytics Suite,UK,47852.4,Organic Search,0.3333333333333333,15950.8
3048,Pro Plan,India,12212.42,Email,0.25,3053.105
3048,Pro Plan,India,12212.42,Instagram Ads,0.25,3053.105
3048,Pro Plan,India,12212.42,LinkedIn Ads,0.25,3053.105
3048,Pro Plan,India,12212.42,Organic Search,0.25,3053.105
2199,Analytics Suite,India,15634.51,Organic Search,1.0,15634.51
2949,Marketing Suite,USA,5428.53,Instagram Ads,1.0,5428.53
1668,Basic Plan,Germany,49147.69,Organic Search,1.0,49147.69
1041,,Germany,31411.29,Google Ads,0.5,15705.645
1041,,Germany,31411.29,LinkedIn Ads,0.5,15705.645
4171,Marketing Suite,India,12324.62,Instagram Ads,1.0,12324.62
3114,Enterprise Plan,USA,20473.4,Google Ads,0.2,4094.6800000000003
3114,Enterprise Plan,USA,20473.4,Organic Search,0.6000000000000001,12284.040000000003
3114,Enterprise Plan,USA,20473.4,YouTube Ads,0.2,4094.6800000000003
1387,,Australia,27795.93,YouTube Ads,1.0,27795.93
3803,Enterprise Plan,India,33033.98,Google Ads,1.0,33033.98
1968,Basic Plan,USA,12286.35,Facebook Ads,0.3333333333333333,4095.45
1968,Basic Plan,USA,12286.35,Google Ads,0.3333333333333333,4095.45
1968,Basic Plan,USA,12286.35,Organic Search,0.3333333333333333,4095.45
1923,Basic Plan,Australia,17459.04,Google Ads,0.14285714285714285,2494.1485714285714
1923,Basic Plan,Australia,17459.04,Instagram Ads,0.42857142857142855,7482.4457142857145
1923,Basic Plan,Australia,17459.04,LinkedIn Ads,0.2857142857142857,4988.297142857143
1923,Basic Plan,Australia,17459.04,Organic Search,0.14285714285714285,2494.1485714285714
3581,,India,25123.72,Email,0.75,18842.79
3581,,India,25123.72,Facebook Ads,0.25,6280.93
3265,Enterprise Plan,India,31686.11,Google Ads,1.0,31686.11
3671,,USA,32912.06,Instagram Ads,0.6666666666666666,21941.37333333333
3671,,USA,32912.06,Organic Search,0.3333333333333333,10970.686666666665
2788,Pro Plan,Germany,48804.68,Google Ads,0.3333333333333333,16268.226666666666
2788,Pro Plan,Germany,48804.68,Instagram Ads,0.3333333333333333,16268.226666666666
2788,Pro Plan,Germany,48804.68,Organic Search,0.3333333333333333,16268.226666666666
1094,Pro Plan,Germany,33365.58,Facebook Ads,0.3333333333333333,11121.86
1094,Pro Plan,Germany,33365.58,Instagram Ads,0.3333333333333333,11121.86
1094,Pro Plan,Germany,33365.58,LinkedIn Ads,0.3333333333333333,11121.86
1893,Pro Plan,UK,32586.59,Organic Search,1.0,32586.59
3895,,Germany,4870.83,Email,0.5,2435.415
3895,,Germany,4870.83,Organic Search,0.5,2435.415
4124,Marketing Suite,Germany,25952.71,Email,0.3333333333333333,8650.903333333332
4124,Marketing Suite,Germany,25952.71,Organic Search,0.6666666666666666,17301.806666666664
3072,Pro Plan,Germany,30655.99,Facebook Ads,0.4,12262.396
3072,Pro Plan,Germany,30655.99,Instagram Ads,0.4,12262.396
3072,Pro Plan,Germany,30655.99,Organic Search,0.2,6131.198
1351,Analytics Suite,UK,24052.34,Email,0.25,6013.085
1351,Analytics Suite,UK,24052.34,Instagram Ads,0.5,12026.17
1351,Analytics Suite,UK,24052.34,YouTube Ads,0.25,6013.085
1737,Enterprise Plan,USA,20030.59,Facebook Ads,0.14285714285714285,2861.5128571428572
1737,Enterprise Plan,USA,20030.59,Google Ads,0.14285714285714285,2861.5128571428572
1737,Enterprise Plan,USA,20030.59,Instagram Ads,0.2857142857142857,5723.0257142857145
1737,Enterprise Plan,USA,20030.59,LinkedIn Ads,0.14285714285714285,2861.5128571428572
1737,Enterprise Plan,USA,20030.59,YouTube Ads,0.2857142857142857,5723.0257142857145
2734,Enterprise Plan,India,3336.9,Google Ads,0.3333333333333333,1112.3
2734,Enterprise Plan,India,3336.9,Organic Search,0.3333333333333333,1112.3
2734,Enterprise Plan,India,3336.9,YouTube Ads,0.3333333333333333,1112.3
3245,Basic Plan,USA,36693.28,Facebook Ads,0.39999999999999997,14677.311999999998
3245,Basic Plan,USA,36693.28,LinkedIn Ads,0.19999999999999998,7338.655999999999
3245,Basic Plan,USA,36693.28,Organic Search,0.39999999999999997,14677.311999999998
2192,Basic Plan,India,16751.19,Facebook Ads,0.6666666666666666,11167.46
2192,Basic Plan,India,16751.19,Google Ads,0.3333333333333333,5583.73
4010,Analytics Suite,India,28926.71,Instagram Ads,0.5,14463.355
4010,Analytics Suite,India,28926.71,Organic Search,0.5,14463.355
2206,Enterprise Plan,Australia,20630.52,LinkedIn Ads,0.5,10315.26
2206,Enterprise Plan,Australia,20630.52,YouTube Ads,0.5,10315.26
2022,Enterprise Plan,Germany,8466.58,Facebook Ads,0.3333333333333333,2822.193333333333
2022,Enterprise Plan,Germany,8466.58,LinkedIn Ads,0.3333333333333333,2822.193333333333
2022,Enterprise Plan,Germany,8466.58,YouTube Ads,0.3333333333333333,2822.193333333333
4271,Analytics Suite,India,30841.7,Instagram Ads,0.3333333333333333,10280.566666666666
4271,Analytics Suite,India,30841.7,Organic Search,0.3333333333333333,10280.566666666666
4271,Analytics Suite,India,30841.7,YouTube Ads,0.3333333333333333,10280.566666666666
2641,Basic Plan,USA,14514.66,Facebook Ads,0.3333333333333333,4838.219999999999
2641,Basic Plan,USA,14514.66,LinkedIn Ads,0.6666666666666666,9676.439999999999
3361,,UK,28804.38,Email,0.5,14402.19
3361,,UK,28804.38,YouTube Ads,0.5,14402.19
2965,Basic Plan,USA,20795.46,Email,0.5,10397.73
2965,Basic Plan,USA,20795.46,YouTube Ads,0.5,10397.73
2829,Enterprise Plan,USA,17815.48,LinkedIn Ads,0.5,8907.74
2829,Enterprise Plan,USA,17815.48,YouTube Ads,0.5,8907.74
3329,Enterprise Plan,India,14468.93,Google Ads,0.5,7234.465
3329,Enterprise Plan,India,14468.93,YouTube Ads,0.5,7234.465
1700,Enterprise Plan,Germany,35972.33,Facebook Ads,0.6000000000000001,21583.398000000005
1700,Enterprise Plan,Germany,35972.33,Google Ads,0.2,7194.466
1700,Enterprise Plan,Germany,35972.33,LinkedIn Ads,0.2,7194.466
2362,Basic Plan,India,30294.51,Instagram Ads,0.5,15147.255
2362,Basic Plan,India,30294.51,YouTube Ads,0.5,15147.255
4070,Analytics Suite,USA,48173.65,Facebook Ads,0.5,24086.825
4070,Analytics Suite,USA,48173.65,LinkedIn Ads,0.5,24086.825
2149,,India,16453.7,YouTube Ads,1.0,16453.7
2934,Marketing Suite,Australia,36980.86,Facebook Ads,0.25,9245.215
2934,Marketing Suite,Australia,36980.86,LinkedIn Ads,0.5,18490.43
2934,Marketing Suite,Australia,36980.86,YouTube Ads,0.25,9245.215
2537,Basic Plan,UK,23429.72,Email,0.6000000000000001,14057.832000000002
2537,Basic Plan,UK,23429.72,Instagram Ads,0.2,4685.944
2537,Basic Plan,UK,23429.72,LinkedIn Ads,0.2,4685.944
4033,Analytics Suite,USA,36355.13,LinkedIn Ads,0.3333333333333333,12118.376666666665
4033,Analytics Suite,USA,36355.13,YouTube Ads,0.6666666666666666,24236.75333333333
1436,Enterprise Plan,UK,6430.53,Instagram Ads,0.5,3215.265
1436,Enterprise Plan,UK,6430.53,YouTube Ads,0.5,3215.265
3398,Analytics Suite,Australia,28741.51,Email,0.25,7185.3775
3398,Analytics Suite,Australia,28741.51,Organic Search,0.5,14370.755
